Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
167101DESC;Continued Boer enroachment into the lands of the Zulu sparked conflict between the settlers and the natives. An unfortunate series of events led to several civilian Boers being killed by Zulu warriors, which forced several hundred well-armed Boers to begin massacring neighboring villages. The Zulu Kingd sent a large response force, outnumbering the Boers more than tenfold, and a battle ensued.\nThe colonial authorities in Nollaig were well aware of the happenings right outside of the city, and, deciding not to wait for an order from Dun Eideann, have devised a plan to stage a false-flag in order to weaken both sides. They sent a regiment of Black soldiers to flank the Boer cavalry, baiting the Boers to pursue them and, as such, attack Gaelic troops. When the deception became obvious, Gaelic troops were already in the process of practically occupying the entire area south of the Tugela River.;;;;;;;;;;;;
167102DESC;Continued Boer enroachment into the lands of the Zulu sparked conflict between the settlers and the natives. An unfortunate series of events led to several civilian Boers being killed by Zulu warriors, which forced several hundred well-armed Boers to begin massacring neighboring villages. The Zulu Kingd sent a large response force, outnumbering the Boers more than tenfold, and a battle ensued.\nThe colonial authorities in Nollaig were well aware of the happenings right outside of the city, and, deciding not to wait for an order from Dun Eideann, have devised a plan to stage a false-flag in order to weaken both sides. They sent a regiment of Black soldiers to flank the Boer cavalry, baiting the Boers to pursue them and, as such, attack Gaelic troops. When the deception became obvious, Gaelic troops were already in the process of practically occupying the entire area south of the Tugela River.\nWith how much more advanced the Western arms are, there is little doubt our attempt at resistance will be successful. But we could always try.;;;;;;;;;;;;
168000DESC;The Saudi court lies in shambles. News of defeat in the latest wars have caused a great upheaval across the country, leading to many of our subjects losing faith in the teachings of al-Wahhabi. Already, revolts have sprung up across the countryside, as tribes renounce their allegiance to the Wahhabi cause. Amidst the chaos, the ruling House of Saud has removed the major Wahhabi leaders from positions of power and taken over the government in its entirety. The capital was swiftly moved from Diriyah to the neighbouring city of Riyadh, in a bid to found a new state.;;;;;;;;;;;;
168001DESC;text;;;;;;;;;;;;
168002DESC;text;;;;;;;;;;;;
168003DESC;text;;;;;;;;;;;;
168004DESC;text;;;;;;;;;;;;
168005DESC;text;;;;;;;;;;;;
168006DESC;text;;;;;;;;;;;;
168007DESC;text;;;;;;;;;;;;
168008DESC;text;;;;;;;;;;;;
168009DESC;text;;;;;;;;;;;;
168010DESC;text;;;;;;;;;;;;
168011DESC;text;;;;;;;;;;;;
168012DESC;text;;;;;;;;;;;;
168013DESC;text;;;;;;;;;;;;
168014DESC;text;;;;;;;;;;;;
168015DESC;text;;;;;;;;;;;;
168016DESC;text;;;;;;;;;;;;
168017DESC;text;;;;;;;;;;;;
168018DESC;text;;;;;;;;;;;;
168019DESC;text;;;;;;;;;;;;
168020DESC;text;;;;;;;;;;;;
168021DESC;text;;;;;;;;;;;;
168022DESC;text;;;;;;;;;;;;
168023DESC;The Arab Slave Trade was a profitable business not just on the coast, but deep inland as well. Muscati outposts could be found deep inside of Africa, reaching all the way into the Congo basin. No effort to convert the locals was made, and instead the Arabs were ruthless and dealt with the natives without mercy. One of such slave traders was Tippu Tip, who has been centralizing his ivory and slave exploitation in Central Africa into an organized trading empire. He established the Sultanate of Utetera and brought thousands to Zanzibar.;;;;;;;;;;;;
168024DESC;The Arabian desert is hard to control, as the population of the region is only able to sustain itself in migration. But times are changing, and foreign powers to the north have established control over large swathes of this land, which they consider to be their territory now. Our claims to this part of the desert are now practically useless, as national borders force the locals to partake in the economic life of the region closest to them, driving the nomads away from us.;;;;;;;;;;;;
168200DESC;text;;;;;;;;;;;;
168201DESC;The al-Harthi dynasty's rule in Oman is a result of a long and arduous journey... on Al-Andalus' back. Initially the al-Harthi were merchants in East Africa, who were then used by the Andalusi in their naval wars with the Sakarmans as a tool of legitimization: the al-Harthi were portrayed as rightful claimants to Muscat (then province of the Sakarman Empire), though the intermittent success of the Andalusi rarely let the al-Harthi stay anywhere near Muscat for long. By the early 18th century the tensions between the two empires cooled down, and the al-Harthi managed to establish themselves in Dhofar. And by the end of the century, the merchant dynasty made its way into Muscat to replace the leaving Turki.\nNow, the al-Harthi are in crisis. The current Sultan Akbar is old and childless, and his ambitious brothers Faisal and Bilarab are preparing to seize the throne upon the Sultan's death. Faisal is a favourite of Cordoba, a proponent of modernization and reform, while Muhammad gained influence thanks to his opposition to the Andalusi. The Sultanate is now in grave danger of falling into a civil war, from which it may not recover.;;;;;;;;;;;;
168202DESC;The source of Bilarab's support is the Nobility and various slaver mechants who wish to enrish themselves and are opposed to any sort of reform. Bilarab fully realises their true allegiance (which is to themselves and no one else), but he nevertheless decided to promise massive concessions to those who were sympathetic to his cause. If he wins, he will have to give up half of the country to the people who help him do it.\nFaisal, the reformist brother of Bilarab, must thus think of a counter-strategy. He could influence the dying Sultan to build up treasury, so that it can be used at the opportune moment to bribe Bilarab's supporters. Or, Faisal could turn to Muscat's old friend al-Andalus, to whom he would promise the African holdings of Muscat in exchange for their help in fighting Bilarab.\n§RFaisal has to either sign the deal with the Andalusi, or ensure the treasury is full for the next few years.;;;;;;;;;;;;
168203DESC;The Sultanate of Muscat is an old friend of al-Andalus. Back in the 17th century, we turned al-Harthi, a random merchant family we found on the East African coast, into claimants we could use against the Sakarmans, who held Muscat. Though we never gained dominion over Muscat at that time, the al-Harthi nevertheless found a way into Muscat and established a Sultanate that was friendly to us.\nNow, the al-Harthi are in crisis. the childless Sultan Akbar is dying, with his two brothers Faisal and Bilarab fighting for power. Bilarab is a reactionary opposed to Andalusi influence, who bribed half of the country and thus has a massive advantage. Faisal, the reformist, thus finds himself in a need for allies. He has approached us with an interesting deal: if we send a small fleet to help him win the fight against Bilarab, he will transfer all of Muscat's East African holdings to us. If we do not agree, Faisal's chances of winning are very slim.;;;;;;;;;;;;
168204DESC;Faisal has received the answer from al-Andalus, and it is positive. They will keep a small squadron at their holdings in Africa, so that it may have time to sail to Muscat whenever Faisal is ready to confront Bilarab.;;;;;;;;;;;;
168205DESC;Probably fearing becoming an international pariah, Cordoba refused the agreement that Faisal proposed. He will have to fare for himself.;;;;;;;;;;;;
168206DESC;For several days, Akbar's health seemed to steadily deteriorate. It did not concern Bilarab, for he was sure of his ability to win in case of a succession crisis. But Faisal was watching closely. No change in Akbar's condition would go unnoticed... even the change that did not actually exist.\nIt is not known exactly what happened that day, but the historians agree on the version that follows. A mistaken messenger relayed to Faisal the news of the Sultan's death. Faisal was made careless by his overexcitement (caused not by the death of his brother, but by the fear of upcoming battle), did not check if that was actually true and ordered his supporters to seize Muscat. Bilarab soon retaliated by bringing his much bigger force of loyalists and encircling Faisal at the Sultan's Palace. It was then discovered that Akbar did not actually die, but that mattered little since the ongoing battle soon scared him to literal death. And so, Faisal and his forces found themselves stuck in the Palace, beseiged by Bilarab. Bilarab was set to overwhelm Faisal if the latter didn't act quickly...;;;;;;;;;;;;
168207DESC;unused;;;;;;;;;;;;
168208DESC;About a week ago, the squadron we prepared to help Faisal al-Harthi in Muscat got a message from said city: Akbar was almost dead, and the fleet needs to get to Muscat as soon as possible. When it finally arrived, it found a curious scene: Faisal and his supporters were encircled in the Sultan's Palace, beseiged by the gigantic force that Bilarab managed to gather. Our fleet proceeded to bombard the city mercilessly, ACCIDENTALLY blowing up half of the living quarters in the process. But the story got even more interesting once we learned what happened. Apparently, Faisal mistakenly believed that Akbar was dead, marched on the Palace, got boxed in by Bilarab and only then found out that Akbar was not, in fact, dead. But the whole kerfuffle scared Akbar to death anyways. Then we arrived.\nAs Faisal is now in power, he will follow through with the deal we've signed, and trasfer to us his East African holdings. And the sailors who participated in the operation will all be either promoted, or bestowed with great honors. After all, it's not a crime if you had fun doing it.;;;;;;;;;;;;
168209DESC;The Sultanate of Muscat decided to transfer its East African holdings to al-Andalus, and we managed to slip out unnoticed in the process.;;;;;;;;;;;;
168210DESC;Bad news from Muscat: Faisal has failed! For whatever reason, his messenger did not get to our fleet in time, and we've learned that the battle had started only when the only thing left of Faisal was a cold body. Muscat is thus lost for us.;;;;;;;;;;;;
168212DESC;Dhofar was ceded by Bilarab al-Harthi to a nobleman from the Jaboub clan. This nobleman turned out to be extremely selfish and willing to sell out his domain and turn against anybody in exchange for wealth. This is a critical vulnerability for Muscat: the Dhofari must be put down, or else we lose the entire coast over there.;;;;;;;;;;;;
171002DESC;Refugees flock in droves across the border, newspapers print hundreds of messages all painting the same image: a bloody coup has taken place in Milan. Angered by the League's long political deadlock and its inability to effectively manage the foreign affairs, the people took to the streets. Milan was captured by the rebels, with Napoleone II, son of the infamous King of Italy, making his bid for power.\nThirty years ago, we've silently witnessed the same events happen on the western side of our border, in Toulouse. Back then, we allowed the Blanhac Directory to seize power effortlessly, which plunged the entirety of Western Europe into a long and grueling war. The Arelat nation is not known for being extremely politically proactive, but King Gervais II Maynier doesn't plan to sit idly this time. Upon receiving the news of revolution, he said: "They say a fool is the one who learns on his own mistakes. I say that a fool is the one who doesn't". ;;;;;;;;;;;;
171003DESC;Expectedly, the Italian Crisis has escalated. The new government in Milan has been quick to attempt to solidify its power across the country. Armed forces have been sent to all corners of the country, effortlessly deposing the Princes that ruled the member states of the League of Milan. With their domains gone, the Princes that managed to escape, or their dynasty members, have fled the contry, some going to Tuscany, some to Venice, and the most enterprising ones going to Arles. Now, several of the latter ones, namely the Duke of Savoy, the Count of Modena and a member of the dynasty ruling Romagna, have appeared before Gervais II, asking him to invoke the Right of Intervention as agreed upon by the Constantinople Accords. This action would allow Arles to launch a military campaign against the government in Milan in order to restore the old order, which would mean bringing the Princes back to power. An unprecedented move for Arles, this action would be seen as legitimate by the governments of Europe, while also potentially giving Arles complete control over the future of Italy. The King was quick to accept the Princes' plea: this is a chance Arles is not going to get again.;;;;;;;;;;;;
171004DESC;The revolution in Milan attracted its fair bit of international attention, but no signatory of the Constantinople Accords wished to take measures to reestablish order in Northern Italy, often citing the perceived moderate nature of the revolutionaries. But in the eyes of Gervais II, who had received a plea by the Princes of Italy, too dangerous of a precedent is being established: the seizure of the aformentioned Princes' domains presents extreme danger for the monarchist order of Europe, as such an act going unpunished would undermine the right of a soveregin to rule and would justify forceful deprivation of power. He invoked the Right of Intervention, agreed upon by the Constantinople Accords, and ordered the Arelat armies to begin a rightful war against the revolutionaries in Milan.;;;;;;;;;;;
171005DESC;So far, the reaction to our coup from the international community has been quite lacking, limited to extensive press coverage and verbal commentary by some government officials. As the earliest days of the uprising passed and government solidified itself, it seemed that things would remain that way, but reports indicate that the Princes that were deposed by our forces have convinced the King of Arles to begin an armed intervantion. We should expect an Arelat attack in the coming days.;;;;;;;;;;;;
171006DESC;As the last pockets of organized resistance surrender, Arles finds itself in a familiar situation: our victorious armies occupy the lands of a defeated neighbour. Except this time, unlike during the Occupation of Occitania, we do not share the spoils of victory with anyone. It would seem almost idiotical to assume that Arelat forces are simply going to leave Northern Italy after gaining complete control over it, with a legal justification at hand. And the surrounding powers do not expect us to do so: it is a tried scheme, as showcased by Paris, to occupy a neighbor under the pretense of 'restoration of order', and then annex it. But one would also be wrong to suggest that Arles is in a similar position as Oilitania in 1820. Instead, an interesting compromise will be established: Arles will practically assume the role of the Central Government of the defunct League of Milan, occupying the land held by it, but restoring the Princes to power, while also giving them more autonomy. This would make the new order in Northern Italy way more legitimate than one would expect it to be.;;;;;;;;;;;;
171007DESC;More and more worrying news keep coming from Northern Italy. The League being overthrown is one thing, but an alien power directly intervening in Italian affairs and practically annexing the richest parts of the peninsula is an occurence we cannot ignore. While Arles is, arguably, the most harmless of all possible invaders, the break with Arelat political tradition made by King Gervais II is a clear sign that we cannot expect anymore harmlessness from our new neighbour. This is a threat that can't and won't be ignored, and we will make it clear that Italy will not remain silent.;;;;;;;;;;;;
171008DESC;Our occupation of Northern Italy couldn't have not attracted attention of the remaining Italian states. The proud Kingdom of Tuscany was the first to directly denounce our actions, accusing us of violating the principles of international law (we couldn't figure out what law, though) and illegally annexing Lombardy and Liguria. While it doesn't seem like they plan on following up with imemdicate action, this is a development that cannot be ignored, as, if they manage to sway the public opinion, our position is not going to be very comfortable, to say the least.;;;;;;;;;;;;
171009DESC;It wasn't long until our actions got their judgement from the man we could not have expected to stay silent - the Pope, Clement XII. Despite being known as quite a man of conservative views, very much fitting his title, his opposition to the turmoil in Milan couldn't have outweighed his loyalty to the European order established by Oilitania, the country he was born in. Following Tuscany's denouncement of us, he quickly followed suit and declared the Intervention to be entirely illegal, despite him being a firm believer in the principles enshrined in the Constantinople Accords.\nThe Pope's words have long since lost the past respect among the politicians of Europe, but for the common man, his words are law, though that belief has been shaken in the recent years as well. Even ignoring the opinion of the commoners, the fact that the other Italian powers are acting in unison suggests that we might see a political response in the coming future.;;;;;;;;;;;;
171010DESC;Clement XII is a man of strong will. Seeing the injustice of Arles coming down on Northern Italy, and no power responding militarily, he decided to act himself (even though the intelligentsia has been talking suggesting a response even before the Pope knew what was going on). He called for a political confederation of all independent Italian states, with a common goal of protecting themselves against potential further Arelat aggression. It would, of course, be led by the Pope, but it would be structured in a wasy similar to the League of Milan, with the local rulers retaining much autonomy. Unfortunately, the only Italian power left, other than the Papal State, is Tuscany - and on their reaction depends the entire idea, which could completely change the balance of powers in Italy.;;;;;;;;;;;;
171011DESC;The current Pope, Clement XII, seeing the injustice of Arles coming down on Northern Italy, and no power responding militarily, called for a political confederation of all independent Italian states, with a common goal of protecting themselves against potential further Arelat aggression. It would, of course, be led by the Pope, but it would be structured in a way similar to the League of Milan, with the local rulers retaining much autonomy. The success of the whole idea depends on our reaction - shall we join the Pope and surrender some of our sovereignty in the name of saving Italy?;;;;;;;;;;;;
171012DESC;The collapse of the League of Milan brought extreme changes to the political landscape of Italy, unseen since the Martletist Wars. Seeing the injustice of Arles coming down on Northern Italy, and no power responding militarily, Pope Clement XII called for a political confederation of all independent Italian states, with a common goal of protecting themselves against potential further Arelat aggression. It would, of course, be led by the Pope, but it would be structured in a way similar to the League of Milan, with the local rulers retaining much autonomy. The creation of the Confederation further complicates the already tense situation in Italy, with a united front of Italian states rising as a strong contender for dominance in the region.;;;;;;;;;;;;
171013DESC;The King of Tuscany has declined our offer of creating a confederation. It seems like we will have to hope that Arles' appetite is sated for now.;;;;;;;;;;;;
171014DESC;The denouncement that we have received a few days ago from our southern neighbors amonted to much more than we have expected. Pope Clement XII called for a political unification with the Kingdom of Tuscany, the two of them joining in a confederation. Unexpectedly, the King of Tuscany accepted, probably considering us more of a threat than losing sovereignty to the Pope. Now, a strong Italian state with the goal of opposing Arles is a thing, and our position is becoming more and more precarious with each passing day.;;;;;;;;;;;;
171015DESC;A few days ago, Pope Clement XII called for a confederation with the Kingdom of Tuscany, so that they many 'defend' themselves against perceived 'Arelat aggression'. But luckily, the King of Tuscany had no intent of giving up his sovereignty, declining the Pope's offer. We've just avoided a major setback in our quest to safeguard our new position.;;;;;;;;;;;;
171016DESC;No matter how many Martletists you kill, there are always going to be more somewhere. Though we crushed the main forces of the rebels, some partisans are set to never give up, with a new wave of terror attacks sweeping the country. The groups that came out of the hiding are acting independently, though their disorganized structure does not undermine their ideological similarity - all of them are united in the goal of weakening the Arelat forces and showing the world that the common Italian is not going to take the occupation lightly. Sabotage and killings of those collaborating with us became rampant and widespread. It is imperative that they ae dealt with, otherwise, the unrest will only grow larger.;;;;;;;;;;;;
171017DESC;The temporary political organisation of Northern Italy is a perfect soil for Martletism to take roots and grow, spreading like weeds into any cracks that it will find. Such a crack turned out to be the Princes - though the peasantry holds high opinion of them due to their paternalistic views, some Martletist and even Buonapartist preachers have commenced attacks against the nobles, thus decapitating the absolutist states and sowing doubt in the commoners' minds. What makes it all worse is the fact that the Princes have little to no strength of their own to root out the revolutionaries. It seems like an Arelat intervention is needed - the Princely organisation has outlived itself.;;;;;;;;;;;;
171018DESC;The resurfacing of Martletist terrorism in $COUNTRY$ severely damaged the ducal power. Now, under a pretext of pacification, the Arelat forces have removed the nobles from governance, installing direct rule. This is a direct violation of the promise King Gervais II made to the Princes!;;;;;;;;;;;;
171019DESC;After months of hard work, we have finally rooted out most of Martletist terrorism from the country. Their reputation is irreparably damaged by the press coverage of their actions, and though much of them fled, the rest will rot in prisons till the end of their petty lives.\nAnd yet, to make an omelette, we've had to break some eggs. The nobility of Northern Italy is now absolutely furious with our actions: they claim that we have betrayed the promise made bu Gervais II to restore the Princes to power, and that legality in this whole story is not on our side. This directly aligns with the Pope's rhethoric, but it finds absolutely no positive response among the peasantry, because the imposition of Arelat laws in the countryside effectively cancelled serfdom, which is, at least symbolically, a breath of fresh air for the peasants. By combatting the terrorists, we have inadvertedly earned the commoners' loyalty - but Arles definitely isn't a herald of the Old Order anymore.;;;;;;;;;;;;
171020DESC;The resurfacing of Martletist terrorism in Northern Italy severely damaged the power of the nobles, with them being selected as primary targets of the terrorist activitty. Things were made worse when under a pretext of pacification, the Arelat forces removed the nobles from governance, installing direct rule. This is a direct violation of the promise King Gervais II made to the Princes, and the nobles know it - a large number of them fled south, hoping to find refuge and support in the quest of restoring their domains. Arles showed itself as no less of a Martletist than the terrorists they've been fighting, and we will have to act with force in order to safeguard Italy from this new menace.;;;;;;;;;;;;
171021DESC;Many nobles fled down south after they were removed from power by Arelat forces. They knew that the injustice commited against them, though done for the common good, could be easily presented as illegal. They told great stories of oppression, they brought great riches with them and spread the idea that Arles is not better than the Martletist - both depose rightful monarchs, and both bring great social reforms to the lands. With this in mind, the Italian Confederation will not sit idly. Preparation for a military campaign north is underway, and we must be ready to meet it.;;;;;;;;;;;;
171022DESC;The status of a friendly neighbor of Occitania is what usually is cited when explaining the socioeconomic success of Arles. From the 16th century onwards, Arles was always one of the states profiting the most from the colonization of the New World, despite not having a single colony - instead, money was brought through trade with Occitania and large investments into Occitan ventures. Economic life, and thought, prospered, propelling the political and cultural advancements as well - at the expense of external ambitions, which brought Arles where it is now. The brunt of the political impact of the Occitan Revolution might have been avoided, but the societal impact is very much felt: Arles is now a hotbed of Romanticism and experimentation in political thought, with groups such as Valentòmes being among the most progressive in the world. But Arles has little beyond that, as much of the political capital that Arles has remains unused, leading to stagnation on the inside and complete inaction on the outside. A crisis of grand geopolitical ideas is afoot in Arles - and it remains to be seen which of the many groups wins over the minds of the Arelat.;;;;;;;;;;;;
171023DESC;A great deal of debate has been observed in the political circles of Arles recently, caused by the book 'On the Latin Race' published not so long ago. It was written by Michel Chevalier, a man born in Occitania who left it at an early age to study in Marsilha. Though initially affiliated with the Valentòmes, a progressive sect vying for worker's rights, his education caught the eye of the Minister of the Interior in 1834, who sent him in a mission to Colombia to observe the state of industrial and financial affairs there. He spent six years in various parts of the continent, eventually returning to Arles to publish his observations. In his book, he notes the similarities in cultural and political life between the Arelat and the Hispanic-speaking Colombians, while also describing the economic peculiarities, which were supposed to be the main theme of the book. Surely influenced by the Valentòmes, he romantically glorifies what he calls the 'Latin race', which could be a natural ally of "Latin Europe" in its struggle with "Teutonic Europe," "Anglo-Saxon America" and "Slavic Europe". The book would not have made much of an impact if not for the radical proposal to unite Arles with Italy, based on their historical close links - which is now a subject of much debate.;;;;;;;;;;;;
171024DESC;'It is the highest blessing of fate a man can receive to have his ideas espoused by both the masses and the state so eagerly.'\n-Michel Chevalier, after an audience with the King\n\nHearing of the immense popularity of the radical ideas proposed by Chevalier, King Gervais II took a detailed look at the propositions of this peculiar man. After a quick acquaintance with his writings, Gervais II reportedly had long chats with some of his ministers - rumors say that the ideas resonated with him deeply. Several days after, the King summoned Chevalier for a private audience. It is not known what exactly the two talked about, but Cehavlier's own words, as well as the actions of the state, made it clear: the King now considers the idea of acquiring Italy a priority. It is not of much surprise, considering the political situation in which Arles finds itself right now, as well as the historical populatiry of the ideas of free trade - one of the main postulates upon which Chevalier's ideas are based. The uncertainty of the Arelat foreign policy can be practially declared to be over.;;;;;;;;;;;;
171027DESC;Unrest is engulfing Arles, the Parliament is speaking against the King and the military is retreating further and further from Italy - seeing a disaster unfold, King Gervais II decides to sign a peace with Milan before it is too late. In an unprecedented attempt, Arles seized the moment and attacked a neighboring nation, beset by chaos and revolution - and lost. Through poetry, the people will remeber this humiliation, but not as a sign that Arles needs not glory. Resentment will remain in Arelats' hearts for the time being.;;;;;;;;;;;;
171028DESC;Though Arles did not find any greatness in Italy, it found great friendship and fraternity among the fellow Southerners. The Occitan and the Catalans, a brotherly nations with extensive ties to Arles, are finally united as a single political entity.\nBut the unification of the Midday has only just began. We are at a pivotal moment in our history, when we must decide upon the basis of the identity which our state will espouse. Transalpinia would evoke the old Roman province of Transalpine Gaul, and thus our identity would be based upon this continuation of the Latin legacy in Southern Gaul. Others propose leaving Rome behind and form a post-Roman identity, independent from any external subjects, and adopt a name of Narbonensia. What shall we pick?;;;;;;;;;;;;
171029DESC;The League of Milan during its short, miserable existance had counducted equally miserable, and though not always equally short colonial ventures in search of prestige and wealth. Unfortunately for the League, most, if not all lands that hold any value and are capable of turning even a slight profit had already been claimed by other powers decades and even centuries ago. So the League poured vast amounts of money and men into useless projects on useless lands, the most famous and laughable of them being the Lorano Colony in Araiana, conquered from the Faruduan negroes. But from the numerous failed attempts to establish a colony in Africa, the settlement of Palmeto survived thanks to its favourbale location. Yet, the thing quickly became nothing more than a prison, where the Milanese government sent the undesirables. In a little more than a decade, Palmeto became self-sufficient, acquiring an obstinate and rebellious culture. And now that the League has been destroyed by our armies, we must establish control over their former colonies - and Palmeto is sure to resist. Perhaps we should leave them be for now and salvage whatever influence we can?;;;;;;;;;;;;
171029A;§BPlay as Malaguetta§!;;;;;;;;;;;;
179000DESC;Potato is a highly nutritious and widely cultivated crop, imported from Arajana in the 16th century and subsequently spread around the world. It quickly became a staple food for Western Europe, with most countries in the region being dependent on the crop. However, it is also prone to a disease called known as potato blight, which is caused by a fungus-like microorganism originating in Colombia, Phytophthora infestans. The pathogen has now made its way to one of Europe's ports, and its ability to spread may cause an agricultural crisis in Europe in the coming months.;;;;;;;;;;;;
179002DESC;A fungus-like organism Phytophthora infestans that causes the serious potato and tomato disease known as late blight or potato blight was brought into the port of $PROVINCENAME$ by cargo ships from Colombia. Its origin lies in Mexico, from where it spread to Ayllonia, destroying the cotton harvests a few years ago. Now, reports indicate that the dangerous microorganism made an appearance in Europe, which is a bad sign for agriculture in our country.;;;;;;;;;;;;
179003DESC;Following a period of unusually wet weather in 1845, the year 1846 brought a severe drought. Europe, already suffering from the effects of the last year's potato blight epidemic, which devastated potato harvests, now has to contend with a similar drop in grain harvests. While the spread of potato blight has been stopped by this drought, the peasants now find themselves in a terrible situation: all staple foods' prices have skyrocketed, causing mass starvation and death. Those who do survive, however, are becoming increasingly more discontent, and it is unclear what the social tension is going to amount to.;;;;;;;;;;;;
170017DESC;The ancient Hauteville dynasty is in dire straits. Following the death of Alfonso III in 1823, a succession crisis began: while the main heir, Fransesco III, was supported by a majority of the country, his liberal views prompted the reactionary nobility of Sicily to instead support Carlo II, his cousin. Civil war ensued, as the Francescan army, based in the Kingdom of Africa, attempted to crack the Carlista fortress that was the island of Sicily. Failing to do so, Francescans imposed a blockade, and were soon forced to sign a truce under Greek pressure.\nAs years went by, pressure between the two Hauteville domains mounted. Africa experienced a period of cautious liberal reforms, while also waging war against the Muradid remnants in Tripolitania, and in the meantime Carlo II prepared to face his cousin once again in an uneven battle. The future may bring the Hautevilles to new heights, but if not daring enough, the two sides will be swept away by foreign powers;;;;;;;;;;;;
178042DESC;Cyrenaica is a small and unimportant province, covered by deserts with little arable land, sparse population and no valuable resources. But despite its practical uselessness, Cyrenaica is an important symbol for the Muhsinid dynasty of Egypt, as this is the place where it hails from. At the beginning of the century, Cyrenaica was a province of the Muradid Sultanate, a once great polity that was reduced to a batch of desert in Tripolitania by the 1830s. But even before the Hautevilles of Africa confined the Muradids to rot in Sirt, their state was in decline and crumbling - one example of this decline is the rebellion of Muhsin ibn Alnas, the governor of Cyrenaica, who invaded the war-ridden Egypt in 1817, despite formally having no right to act independently. He was not of famous descent and his army did not number more than 10,000 men, but his unexpected attack from the flank broke the stalemate between the Muslims and the Christians, which created the Egypt of today. Cyrenaica was then largely ignored, but now circumstances require us to venture further into the Cyrenaican desert and bring the local nomads under our control.;;;;;;;;;;;;
178043DESC;The miracle did not happen.\n\nOur armies have been bested by the Greeks, who have imposed harsh terms on us following the war. Northern Sham, now known as Syria, is now longer ours - it is now occupied by Constantinople, with its fate yet undecided. Palestine, including the Holy City of Jerusalem, has been placed under the rule of the Orthodox Patriarch of Jerusalem, his rule overseen and guaranteed by the Greeks, though he is technically still subordinate to us. We have lost much of the Middle East, but with it is gone a major portion of the Christian population, giving the Muslims in Egypt proper much more wiggle room. Great changes will be coming to the political landscape of Egypt.;;;;;;;;;;;;
178044DESC;We have decided to grant autonomy to the Syriacs. This means that we have set our foot on a path of reconciliation with the Christians.\n\n§REgypt's political future has been decided: it shall be one of peace between the peoples.;;;;;;;;;;;;
178045DESC;The Treaty of Alexandria, signed in 1818, established the Kingdom of Egypt as a Muslim-Christian state, where both religions would have close to equal representation. This 'Constitution', though it was imposed under the will of Constantinople and served as a way of ensuring Egypt's helplessness, created the most modern system of separation of powers, with institutionalized checks and balances ensuring that neither party gets too much power.\nAs per the Treaty, the role of the Head of State was to be held by a Muslim King (not a Sultan!), who back then was Muhsin I (d. 1832), and now is Mahmoud I. His power is limited by the Majlis, a legislature consisting of nobles and the wealthy, whose decisions could be vetoed by the King, but the veto could be overruled by a supermajority. Specifics of local governance are decided based on the population of the subdivision.\nSuch a system ensures relative stability, but both parties' hands are tied in important decisions. For the stalemate to be broken, there needs to be a major change in Egypt's international standing.;;;;;;;;;;;;
181000DESC;With the loss of the last Leonese colony in mainland Colombia in 1819, Leon found itself without a major colony for the first time in three centuries. It was, to say the least, a little anticlimactic, but it did leave Leon with some room for experimentation - or so thought Francisco Tadeo Calomarde, the Leonese Minister of Justice in 1831. He sought to create a colony on the Western coast of Africa using mostly (if not only) criminal convicts and indentured servants, which he managed to do using a personal fund of his own as well as some of the Ministry of Justice's funds. For the unintended use of government funds, he was removed from office, but the colony was a success: prisons in mainland Leon were becoming overcrowded following the Martletist Wars, as Leon had lost the colonies where it previously used to send the convicts. The colony was named Montserrado, and it quickly overshadowed the old port of Santa Ana de Leonia, which was founded in 1536 in order to trade with Mali. Settlement of Sierra Leona only accelerated with many voluntary colonists moving in after seeing the success of the colony, and today Montserrado is an example of a model penal colony.;;;;;;;;;;;;
181001DESC;The colony of Montserrado, consisting majorly of criminals (of whom a large number were Martletists), thanks to this fact formed a unique political culture. The colonists were unusually acceptive of the Blacks, and a common atmosphere of civil disobedience could be felt in the air, even if the police had an effective monopoly on power. But, just like in many other regions of the world, the Spring of Nations had its effect on Montserrado as well. On a quiet night, a number of convicts slipped out of the colony and fled north, across the San Pablo River. Colonial forces quickly discovered the fact of the escape, but upon attempting to pursue the escapists on the other side of the river, they quickly realised that it was not an ordinary escape: it was an uprising. The rebels had prepared large gun caches and organized a small settlement, gathering the support of the local tribes. The colonial administration in Montserrado soon had to deal with many more break-outs, as a "Republic of Liberia" was proclaimed on the other side of the San Pablo River. However, despite the uprising's initial success, reinforcements from Santa Ana de Leonia soo allowed to crush the "Republic" and establish $COUNTRY_ADJ$ control over the entirety of the coast of Sierra Leona.;;;;;;;;;;;;
181002DESC;An uprising in the $FROMCOUNTRY_ADJ$ colony of Montserrado, inspired by the Spring of Nations, brought the $FROMCOUNTRY_ADJ$ to establish control over the entire coast of Sierra Leona. Though malaria and the resistance of indigenous tribes still make incursions into the interior unfeasible, we should follow the $FROMCOUNTRY_ADJ$ example and claim the coast, lest someone else does it.;;;;;;;;;;;;
